t,frac_C,frac_D,frac_L,avg_res,CC_ratio,CD_ratio,DD_ratio,CL_ratio,DL_ratio,LL_ratio,C_perimeter,D_perimeter,L_perimeter,C_perimeter_ratio,D_perimeter_ratio,L_perimeter_ratio
23079,0.4008,0.5112,0.088,71.2351947629617,0.2816,0.2314,0.3712,0.007,0.0486,0.0602,1192,1400,278,0.2384,0.28,0.0556
23080,0.4144,0.4952,0.0904,71.49326420731938,0.2852,0.2528,0.3442,0.0056,0.0492,0.063,1292,1510,274,0.2584,0.302,0.0548
23081,0.3968,0.5096,0.0936,71.81447911789162,0.2736,0.2424,0.3654,0.004,0.046,0.0686,1232,1442,250,0.2464,0.2884,0.05
23082,0.4,0.504,0.096,72.04229358682,0.2748,0.2454,0.3592,0.005,0.0442,0.0714,1252,1448,246,0.2504,0.2896,0.0492
23083,0.3888,0.5136,0.0976,72.27078245769403,0.2604,0.252,0.3676,0.0048,0.04,0.0752,1284,1460,224,0.2568,0.292,0.0448
23084,0.378,0.5232,0.0988,72.45120474481982,0.256,0.2402,0.3828,0.0038,0.0406,0.0766,1220,1404,222,0.244,0.2808,0.0444
23085,0.3776,0.5268,0.0956,72.56931192951681,0.2514,0.2492,0.38,0.0032,0.0444,0.0718,1262,1468,238,0.2524,0.2936,0.0476
23086,0.3644,0.5396,0.096,72.68487374162488,0.2442,0.2376,0.3992,0.0028,0.0432,0.073,1202,1404,230,0.2404,0.2808,0.046
23087,0.3604,0.5432,0.0964,72.73238858681876,0.2418,0.2324,0.407,0.0048,0.04,0.074,1186,1362,224,0.2372,0.2724,0.0448
23088,0.3596,0.5424,0.098,72.75368788637148,0.2434,0.2284,0.4088,0.004,0.0388,0.0766,1162,1336,214,0.2324,0.2672,0.0428
23089,0.3536,0.5448,0.1016,72.7707535674176,0.236,0.2304,0.412,0.0048,0.0352,0.0816,1176,1328,200,0.2352,0.2656,0.04
23090,0.362,0.5432,0.0948,72.77132583455507,0.2504,0.219,0.4136,0.0042,0.0402,0.0726,1116,1296,222,0.2232,0.2592,0.0444
23091,0.3812,0.5264,0.0924,72.78586537338037,0.2624,0.2332,0.3892,0.0044,0.0412,0.0696,1188,1372,228,0.2376,0.2744,0.0456
23092,0.3828,0.5228,0.0944,72.88546530355667,0.2608,0.2376,0.3834,0.0064,0.0412,0.0706,1220,1394,238,0.244,0.2788,0.0476
23093,0.3836,0.5212,0.0952,72.98956028983699,0.261,0.235,0.3824,0.0102,0.0426,0.0688,1226,1388,264,0.2452,0.2776,0.0528
23094,0.3872,0.524,0.0888,73.08397153873749,0.259,0.247,0.3808,0.0094,0.0394,0.0644,1282,1432,244,0.2564,0.2864,0.0488
23095,0.3772,0.5396,0.0832,73.19818525371458,0.2472,0.2488,0.397,0.0112,0.0364,0.0594,1300,1426,238,0.26,0.2852,0.0476
23096,0.388,0.5304,0.0816,73.26385090752667,0.2574,0.2516,0.3872,0.0096,0.0348,0.0594,1306,1432,222,0.2612,0.2864,0.0444
23097,0.3876,0.5296,0.0828,73.37113044576763,0.2564,0.2542,0.3858,0.0082,0.0334,0.062,1312,1438,208,0.2624,0.2876,0.0416
23098,0.38,0.5332,0.0868,73.47592866601555,0.2478,0.2574,0.3892,0.007,0.0306,0.068,1322,1440,188,0.2644,0.288,0.0376
23099,0.366,0.5508,0.0832,73.55751369789006,0.2406,0.244,0.4136,0.0068,0.0304,0.0646,1254,1372,186,0.2508,0.2744,0.0372
23100,0.3776,0.5412,0.0812,73.56492961865096,0.2482,0.2528,0.3978,0.006,0.034,0.0612,1294,1434,200,0.2588,0.2868,0.04
23101,0.3736,0.5428,0.0836,73.6229999982015,0.2424,0.2556,0.3994,0.0068,0.0312,0.0646,1312,1434,190,0.2624,0.2868,0.038
23102,0.3668,0.55,0.0832,73.66512166241533,0.2382,0.251,0.4112,0.0062,0.0266,0.0668,1286,1388,164,0.2572,0.2776,0.0328
23103,0.36,0.5568,0.0832,73.67498936543139,0.238,0.2388,0.424,0.0052,0.0268,0.0672,1220,1328,160,0.244,0.2656,0.032
23104,0.3664,0.5504,0.0832,73.64663321895864,0.2394,0.2504,0.4096,0.0036,0.0312,0.0658,1270,1408,174,0.254,0.2816,0.0348
23105,0.3604,0.5624,0.0772,73.66109673497732,0.2306,0.2556,0.4198,0.004,0.0296,0.0604,1298,1426,168,0.2596,0.2852,0.0336
23106,0.3508,0.572,0.0772,73.65007955672623,0.2246,0.2482,0.4334,0.0042,0.029,0.0606,1262,1386,166,0.2524,0.2772,0.0332
23107,0.3424,0.5808,0.0768,73.59569348661432,0.218,0.2456,0.4414,0.0032,0.0332,0.0586,1244,1394,182,0.2488,0.2788,0.0364
23108,0.3372,0.5832,0.0796,73.51462030284557,0.2134,0.243,0.4446,0.0046,0.0342,0.0602,1238,1386,194,0.2476,0.2772,0.0388
23109,0.3296,0.5892,0.0812,73.42048808846714,0.2082,0.2364,0.4556,0.0064,0.0308,0.0626,1214,1336,186,0.2428,0.2672,0.0372
23110,0.3412,0.5808,0.078,73.2994789350475,0.2248,0.2262,0.4538,0.0066,0.0278,0.0608,1164,1270,172,0.2328,0.254,0.0344
23111,0.3436,0.5812,0.0752,73.22292680648283,0.2258,0.2302,0.454,0.0054,0.0242,0.0604,1178,1272,148,0.2356,0.2544,0.0296
23112,0.3448,0.5828,0.0724,73.17077120295119,0.224,0.236,0.4536,0.0056,0.0224,0.0584,1208,1292,140,0.2416,0.2584,0.028
23113,0.3424,0.588,0.0696,73.13522926193895,0.221,0.2376,0.4566,0.0052,0.0252,0.0544,1214,1314,152,0.2428,0.2628,0.0304
23114,0.3284,0.608,0.0636,73.09830598017078,0.212,0.2274,0.4826,0.0054,0.0234,0.0492,1164,1254,144,0.2328,0.2508,0.0288
23115,0.3264,0.6152,0.0584,72.99824818176431,0.2114,0.224,0.4926,0.006,0.0212,0.0448,1150,1226,136,0.23,0.2452,0.0272
23116,0.3344,0.6136,0.052,72.89160857361641,0.2176,0.227,0.49,0.0066,0.0202,0.0386,1168,1236,134,0.2336,0.2472,0.0268
23117,0.32,0.6336,0.0464,72.81992394180106,0.2098,0.2138,0.5172,0.0066,0.019,0.0336,1102,1164,128,0.2204,0.2328,0.0256
23118,0.3208,0.6352,0.044,72.67875084563698,0.2178,0.2004,0.5246,0.0056,0.0208,0.0308,1030,1106,132,0.206,0.2212,0.0264
23119,0.324,0.634,0.042,72.53507635577968,0.2184,0.2056,0.5212,0.0056,0.02,0.0292,1056,1128,128,0.2112,0.2256,0.0256
23120,0.3372,0.6228,0.04,72.41632532806767,0.2266,0.216,0.5044,0.0052,0.0208,0.027,1106,1184,130,0.2212,0.2368,0.026
23121,0.3368,0.6236,0.0396,72.3632169241202,0.2308,0.2084,0.5086,0.0036,0.0216,0.027,1060,1150,126,0.212,0.23,0.0252
23122,0.3408,0.6192,0.04,72.30044439476002,0.228,0.2214,0.4966,0.0042,0.0238,0.026,1128,1226,140,0.2256,0.2452,0.028
23123,0.3328,0.6264,0.0408,72.2633323588346,0.2242,0.214,0.5072,0.0032,0.0244,0.027,1086,1192,138,0.2172,0.2384,0.0276
23124,0.328,0.6264,0.0456,72.18758115853514,0.2182,0.217,0.5044,0.0026,0.027,0.0308,1098,1220,148,0.2196,0.244,0.0296
23125,0.3232,0.6244,0.0524,72.10265468643324,0.212,0.2196,0.5014,0.0028,0.0264,0.0378,1112,1230,146,0.2224,0.246,0.0292
23126,0.316,0.6252,0.0588,72.00864997688836,0.21,0.2102,0.5058,0.0018,0.0286,0.0436,1060,1194,152,0.212,0.2388,0.0304
23127,0.314,0.6212,0.0648,71.8857060935571,0.2068,0.2124,0.499,0.002,0.032,0.0478,1072,1222,170,0.2144,0.2444,0.034
23128,0.3192,0.6096,0.0712,71.76644804857749,0.2122,0.2108,0.489,0.0032,0.0304,0.0544,1070,1206,168,0.214,0.2412,0.0336
23129,0.31,0.6172,0.0728,71.67263199937811,0.2062,0.2056,0.498,0.002,0.0328,0.0554,1038,1192,174,0.2076,0.2384,0.0348
23130,0.312,0.61,0.078,71.54562688776662,0.2082,0.2062,0.489,0.0014,0.0358,0.0594,1038,1210,186,0.2076,0.242,0.0372
23131,0.3108,0.6044,0.0848,71.43856457422292,0.214,0.1924,0.4882,0.0012,0.04,0.0642,968,1162,206,0.1936,0.2324,0.0412
23132,0.3288,0.5764,0.0948,71.32463654707136,0.2272,0.201,0.4574,0.0022,0.037,0.0752,1016,1190,196,0.2032,0.238,0.0392
23133,0.3376,0.5612,0.1012,71.30067375711104,0.2332,0.2042,0.4418,0.0046,0.0346,0.0816,1044,1194,196,0.2088,0.2388,0.0392
23134,0.346,0.5492,0.1048,71.31538409424357,0.2376,0.212,0.4232,0.0048,0.04,0.0824,1084,1260,224,0.2168,0.252,0.0448
23135,0.3424,0.5468,0.1108,71.37018703329389,0.229,0.2218,0.417,0.005,0.0378,0.0894,1134,1298,214,0.2268,0.2596,0.0428
23136,0.3468,0.5392,0.114,71.42310978704107,0.2276,0.233,0.4026,0.0054,0.0402,0.0912,1192,1366,228,0.2384,0.2732,0.0456
23137,0.348,0.5376,0.1144,71.50324300417996,0.2302,0.2304,0.4038,0.0052,0.0372,0.0932,1178,1338,212,0.2356,0.2676,0.0424
23138,0.3584,0.5312,0.1104,71.58151001635414,0.2336,0.244,0.3906,0.0056,0.0372,0.089,1248,1406,214,0.2496,0.2812,0.0428
23139,0.35,0.544,0.106,71.7062978912896,0.2284,0.2372,0.4062,0.006,0.0384,0.0838,1216,1378,222,0.2432,0.2756,0.0444
23140,0.3492,0.5484,0.1024,71.78301560339837,0.232,0.2286,0.4158,0.0058,0.0366,0.0812,1172,1326,212,0.2344,0.2652,0.0424
23141,0.3524,0.5472,0.1004,71.84270875424093,0.2364,0.2228,0.4176,0.0092,0.0364,0.0776,1160,1296,228,0.232,0.2592,0.0456
23142,0.3632,0.5448,0.092,71.90024080142821,0.243,0.2302,0.4106,0.0102,0.0382,0.0678,1202,1342,242,0.2404,0.2684,0.0484
23143,0.3508,0.562,0.0872,71.99524164457682,0.231,0.2316,0.427,0.008,0.0384,0.064,1198,1350,232,0.2396,0.27,0.0464
23144,0.3356,0.5776,0.0868,72.03878173497561,0.2206,0.2234,0.4472,0.0066,0.0374,0.0648,1150,1304,220,0.23,0.2608,0.044
23145,0.3396,0.572,0.0884,72.01753445936015,0.2196,0.2348,0.436,0.0052,0.0372,0.0672,1200,1360,212,0.24,0.272,0.0424
23146,0.328,0.5796,0.0924,72.032105752046,0.211,0.2286,0.4458,0.0054,0.039,0.0702,1170,1338,222,0.234,0.2676,0.0444
23147,0.3152,0.592,0.0928,72.00144910200417,0.2022,0.2224,0.4612,0.0036,0.0392,0.0714,1130,1308,214,0.226,0.2616,0.0428
23148,0.3192,0.5868,0.094,71.92593268764466,0.2088,0.2174,0.4576,0.0034,0.041,0.0718,1104,1292,222,0.2208,0.2584,0.0444
23149,0.3108,0.594,0.0952,71.871511326442,0.2032,0.2108,0.47,0.0044,0.0372,0.0744,1076,1240,208,0.2152,0.248,0.0416
23150,0.3004,0.6008,0.0988,71.7867750378131,0.195,0.2062,0.4788,0.0046,0.0378,0.0776,1054,1220,212,0.2108,0.244,0.0424
23151,0.2988,0.6004,0.1008,71.67082827761556,0.1904,0.2124,0.4736,0.0044,0.0412,0.078,1084,1268,228,0.2168,0.2536,0.0456
23152,0.3012,0.596,0.1028,71.56746038255822,0.1936,0.2114,0.4688,0.0038,0.043,0.0794,1076,1272,234,0.2152,0.2544,0.0468
23153,0.2992,0.598,0.1028,71.4823879115687,0.1894,0.216,0.469,0.0036,0.042,0.08,1098,1290,228,0.2196,0.258,0.0456
23154,0.3032,0.5916,0.1052,71.40007466622114,0.1946,0.214,0.4644,0.0032,0.0404,0.0834,1086,1272,218,0.2172,0.2544,0.0436
23155,0.3112,0.5816,0.1072,71.3359212105782,0.1994,0.219,0.4504,0.0046,0.0434,0.0832,1118,1312,240,0.2236,0.2624,0.048
23156,0.2976,0.5936,0.1088,71.30672816092024,0.1878,0.2168,0.4618,0.0028,0.0468,0.084,1098,1318,248,0.2196,0.2636,0.0496
23157,0.286,0.598,0.116,71.2261343650298,0.1852,0.1998,0.473,0.0018,0.0502,0.09,1008,1250,260,0.2016,0.25,0.052
23158,0.2872,0.5908,0.122,71.09055590120815,0.1892,0.194,0.4686,0.002,0.0504,0.0958,980,1222,262,0.196,0.2444,0.0524
23159,0.2892,0.58,0.1308,70.95961119113464,0.1932,0.1906,0.4558,0.0014,0.0578,0.1012,960,1242,296,0.192,0.2484,0.0592
23160,0.2968,0.5612,0.142,70.84290162060687,0.1998,0.1924,0.4384,0.0016,0.0532,0.1146,970,1228,274,0.194,0.2456,0.0548
23161,0.2988,0.5508,0.1504,70.7699258612969,0.1992,0.196,0.4284,0.0032,0.0488,0.1244,996,1224,260,0.1992,0.2448,0.052
23162,0.312,0.5276,0.1604,70.71488980898562,0.2066,0.2066,0.402,0.0042,0.0446,0.136,1054,1256,244,0.2108,0.2512,0.0488
23163,0.3164,0.5208,0.1628,70.73123371424639,0.2154,0.198,0.4002,0.004,0.0432,0.1392,1010,1206,236,0.202,0.2412,0.0472
23164,0.3268,0.4988,0.1744,70.75633613778344,0.223,0.2038,0.3742,0.0038,0.0454,0.1498,1038,1246,246,0.2076,0.2492,0.0492
23165,0.3364,0.492,0.1716,70.83663604365755,0.2256,0.2162,0.3612,0.0054,0.0454,0.1462,1108,1308,254,0.2216,0.2616,0.0508
23166,0.3456,0.4884,0.166,70.95731715872849,0.2314,0.2218,0.3546,0.0066,0.0458,0.1398,1142,1338,262,0.2284,0.2676,0.0524
23167,0.352,0.4884,0.1596,71.10649081741255,0.2314,0.2346,0.3462,0.0066,0.0498,0.1314,1206,1422,282,0.2412,0.2844,0.0564
23168,0.3436,0.5036,0.1528,71.28011652287503,0.2218,0.2364,0.3612,0.0072,0.0484,0.125,1218,1424,278,0.2436,0.2848,0.0556
23169,0.336,0.524,0.14,71.40997748244712,0.2142,0.2354,0.3828,0.0082,0.047,0.1124,1218,1412,276,0.2436,0.2824,0.0552
23170,0.3328,0.5412,0.126,71.49364470783293,0.2062,0.2448,0.397,0.0084,0.0436,0.1,1266,1442,260,0.2532,0.2884,0.052
23171,0.3216,0.5604,0.118,71.56270377864381,0.2014,0.2294,0.4258,0.011,0.0398,0.0926,1202,1346,254,0.2404,0.2692,0.0508
23172,0.3108,0.58,0.1092,71.56270687728117,0.197,0.2176,0.452,0.01,0.0384,0.085,1138,1280,242,0.2276,0.256,0.0484
23173,0.3108,0.5808,0.1084,71.50920823389596,0.1992,0.2128,0.4554,0.0104,0.038,0.0842,1116,1254,242,0.2232,0.2508,0.0484
23174,0.3052,0.5956,0.0992,71.45808397446596,0.1928,0.2126,0.473,0.0122,0.0326,0.0768,1124,1226,224,0.2248,0.2452,0.0448
23175,0.3076,0.5992,0.0932,71.38120025787532,0.1998,0.2014,0.4818,0.0142,0.0334,0.0694,1078,1174,238,0.2156,0.2348,0.0476
23176,0.3036,0.6024,0.094,71.29901007548455,0.2014,0.192,0.489,0.0124,0.0348,0.0704,1022,1134,236,0.2044,0.2268,0.0472
23177,0.3124,0.5976,0.09,71.20281000255633,0.2104,0.1932,0.4842,0.0108,0.0336,0.0678,1020,1134,222,0.204,0.2268,0.0444
23178,0.3104,0.6028,0.0868,71.14771196057792,0.2136,0.1852,0.4922,0.0084,0.036,0.0646,968,1106,222,0.1936,0.2212,0.0444
23179,0.3208,0.5936,0.0856,71.08183785894066,0.2246,0.1854,0.4848,0.007,0.0322,0.066,962,1088,196,0.1924,0.2176,0.0392
23180,0.3252,0.5904,0.0844,71.06189422029841,0.2296,0.1848,0.481,0.0064,0.034,0.0642,956,1094,202,0.1912,0.2188,0.0404
23181,0.34,0.578,0.082,71.058784435325,0.2366,0.2012,0.4606,0.0056,0.0336,0.0624,1034,1174,196,0.2068,0.2348,0.0392
23182,0.354,0.5636,0.0824,71.12557093360364,0.2444,0.2134,0.4402,0.0058,0.0334,0.0628,1096,1234,196,0.2192,0.2468,0.0392
23183,0.3576,0.5648,0.0776,71.25042085257913,0.2442,0.2218,0.439,0.005,0.0298,0.0602,1134,1258,174,0.2268,0.2516,0.0348
23184,0.3544,0.5696,0.076,71.38185309685865,0.2394,0.2244,0.4432,0.0056,0.0284,0.059,1150,1264,170,0.23,0.2528,0.034
23185,0.3496,0.576,0.0744,71.48823311697026,0.2352,0.2262,0.4466,0.0026,0.0326,0.0568,1144,1294,176,0.2288,0.2588,0.0352
23186,0.3448,0.5792,0.076,71.57040587796973,0.2284,0.2296,0.4476,0.0032,0.0336,0.0576,1164,1316,184,0.2328,0.2632,0.0368
23187,0.3432,0.578,0.0788,71.63069924743043,0.2258,0.2306,0.4464,0.0042,0.0326,0.0604,1174,1316,184,0.2348,0.2632,0.0368
23188,0.3364,0.5844,0.0792,71.68267751450206,0.219,0.2308,0.454,0.004,0.03,0.0622,1174,1304,170,0.2348,0.2608,0.034
23189,0.3328,0.588,0.0792,71.7076298556636,0.2186,0.226,0.4592,0.0024,0.0316,0.0622,1142,1288,170,0.2284,0.2576,0.034
23190,0.3448,0.5732,0.082,71.71413008838982,0.2292,0.227,0.4434,0.0042,0.0326,0.0636,1156,1298,184,0.2312,0.2596,0.0368
23191,0.348,0.5756,0.0764,71.76644558015461,0.2314,0.2306,0.4452,0.0026,0.0302,0.06,1166,1304,164,0.2332,0.2608,0.0328
23192,0.3404,0.58,0.0796,71.83118034412293,0.223,0.2304,0.449,0.0044,0.0316,0.0616,1174,1310,180,0.2348,0.262,0.036
23193,0.3372,0.5828,0.08,71.86616174887072,0.2238,0.2222,0.4562,0.0046,0.031,0.0622,1134,1266,178,0.2268,0.2532,0.0356
23194,0.3368,0.582,0.0812,71.87800540109983,0.2252,0.2184,0.4566,0.0048,0.0324,0.0626,1116,1254,186,0.2232,0.2508,0.0372
23195,0.3392,0.5776,0.0832,71.88231198696471,0.2234,0.227,0.448,0.0046,0.0322,0.0648,1158,1296,184,0.2316,0.2592,0.0368
23196,0.34,0.5776,0.0824,71.90730034005901,0.2264,0.2212,0.4516,0.006,0.0308,0.064,1136,1260,184,0.2272,0.252,0.0368
23197,0.3388,0.5792,0.082,71.9248064473826,0.2236,0.2238,0.4514,0.0066,0.0318,0.0628,1152,1278,192,0.2304,0.2556,0.0384
23198,0.3472,0.5724,0.0804,71.93880524872279,0.2326,0.2214,0.446,0.0078,0.0314,0.0608,1146,1264,196,0.2292,0.2528,0.0392
23199,0.3556,0.568,0.0764,71.97728162015318,0.2406,0.2216,0.44,0.0084,0.0344,0.055,1150,1280,214,0.23,0.256,0.0428
23200,0.3632,0.562,0.0748,72.03889211610078,0.2486,0.2192,0.4376,0.01,0.0296,0.055,1146,1244,198,0.2292,0.2488,0.0396
23201,0.3644,0.5592,0.0764,72.11691617217397,0.2478,0.2244,0.4342,0.0088,0.0256,0.0592,1166,1250,172,0.2332,0.25,0.0344
23202,0.368,0.5552,0.0768,72.20048154006486,0.255,0.2166,0.4344,0.0094,0.025,0.0596,1130,1208,172,0.226,0.2416,0.0344
23203,0.3724,0.5496,0.078,72.27865802966754,0.2564,0.2212,0.4252,0.0108,0.0276,0.0588,1160,1244,192,0.232,0.2488,0.0384
23204,0.3708,0.5508,0.0784,72.36820707230925,0.2578,0.218,0.4266,0.008,0.0304,0.0592,1130,1242,192,0.226,0.2484,0.0384
23205,0.3776,0.5404,0.082,72.44526997100715,0.258,0.2314,0.409,0.0078,0.0314,0.0624,1196,1314,196,0.2392,0.2628,0.0392
23206,0.3784,0.5396,0.082,72.55979507280028,0.2594,0.23,0.4104,0.008,0.0284,0.0638,1190,1292,182,0.238,0.2584,0.0364
23207,0.38,0.5408,0.0792,72.66602170326348,0.26,0.2318,0.4106,0.0082,0.0286,0.0608,1200,1302,184,0.24,0.2604,0.0368
23208,0.3868,0.54,0.0732,72.76829474581399,0.259,0.2472,0.404,0.0084,0.0248,0.0566,1278,1360,166,0.2556,0.272,0.0332
23209,0.3812,0.5524,0.0664,72.8980935087061,0.257,0.2414,0.4204,0.007,0.0226,0.0516,1242,1320,148,0.2484,0.264,0.0296
23210,0.3804,0.5584,0.0612,72.98638555639086,0.2586,0.2358,0.4294,0.0078,0.0222,0.0462,1218,1290,150,0.2436,0.258,0.03
23211,0.3832,0.5596,0.0572,73.05212199714612,0.2638,0.2306,0.434,0.0082,0.0206,0.0428,1194,1256,144,0.2388,0.2512,0.0288
23212,0.3928,0.5552,0.052,73.11409394009965,0.2702,0.2378,0.4266,0.0074,0.0194,0.0386,1226,1286,134,0.2452,0.2572,0.0268
23213,0.3824,0.5696,0.048,73.2139981966015,0.2638,0.2304,0.4456,0.0068,0.0176,0.0358,1186,1240,122,0.2372,0.248,0.0244
23214,0.3832,0.5696,0.0472,73.2591691649629,0.26,0.24,0.4408,0.0064,0.0176,0.0352,1232,1288,120,0.2464,0.2576,0.024
23215,0.3788,0.5788,0.0424,73.3150904588395,0.253,0.2466,0.4472,0.005,0.0166,0.0316,1258,1316,108,0.2516,0.2632,0.0216
23216,0.3712,0.5856,0.0432,73.3569398343428,0.2422,0.254,0.4492,0.004,0.0188,0.0318,1290,1364,114,0.258,0.2728,0.0228
23217,0.36,0.594,0.046,73.38036687799904,0.2342,0.2486,0.4608,0.003,0.0178,0.0356,1258,1332,104,0.2516,0.2664,0.0208
23218,0.3484,0.6028,0.0488,73.36139522127782,0.2226,0.2488,0.4704,0.0028,0.016,0.0394,1258,1324,94,0.2516,0.2648,0.0188
23219,0.3444,0.6008,0.0548,73.30820245624706,0.225,0.2364,0.4716,0.0024,0.022,0.0426,1194,1292,122,0.2388,0.2584,0.0244
23220,0.3484,0.5944,0.0572,73.23844769949167,0.2332,0.2282,0.4702,0.0022,0.0202,0.046,1152,1242,112,0.2304,0.2484,0.0224
23221,0.3504,0.5916,0.058,73.18391386469412,0.2406,0.2176,0.4734,0.002,0.0188,0.0476,1098,1182,104,0.2196,0.2364,0.0208
23222,0.3584,0.5836,0.058,73.12973949723342,0.2444,0.2256,0.4606,0.0024,0.0204,0.0466,1140,1230,114,0.228,0.246,0.0228
23223,0.3644,0.574,0.0616,73.11540312073097,0.2482,0.2298,0.448,0.0026,0.0222,0.0492,1162,1260,124,0.2324,0.252,0.0248
23224,0.3568,0.5828,0.0604,73.13027959370527,0.2408,0.2288,0.458,0.0032,0.0208,0.0484,1160,1248,120,0.232,0.2496,0.024
23225,0.356,0.582,0.062,73.11007363274271,0.2398,0.2294,0.4564,0.003,0.0218,0.0496,1162,1256,124,0.2324,0.2512,0.0248
23226,0.3536,0.582,0.0644,73.08801224632842,0.237,0.2298,0.456,0.0034,0.0222,0.0516,1166,1260,128,0.2332,0.252,0.0256
23227,0.3572,0.5748,0.068,73.05797195190418,0.2384,0.2352,0.4466,0.0024,0.0212,0.0562,1188,1282,118,0.2376,0.2564,0.0236
23228,0.3476,0.5828,0.0696,73.05160612420926,0.222,0.248,0.4486,0.0032,0.0204,0.0578,1256,1342,118,0.2512,0.2684,0.0236
23229,0.3408,0.588,0.0712,73.02271788308194,0.215,0.2482,0.4534,0.0034,0.021,0.059,1258,1346,122,0.2516,0.2692,0.0244
23230,0.3428,0.5884,0.0688,72.96984138566688,0.2138,0.2546,0.45,0.0034,0.0222,0.056,1290,1384,128,0.258,0.2768,0.0256
23231,0.3368,0.5968,0.0664,72.93095178246273,0.2158,0.237,0.4674,0.005,0.0218,0.053,1210,1294,134,0.242,0.2588,0.0268
23232,0.334,0.6048,0.0612,72.84988704950833,0.2116,0.2396,0.4744,0.0052,0.0212,0.048,1224,1304,132,0.2448,0.2608,0.0264
23233,0.3308,0.614,0.0552,72.76591462213231,0.211,0.2344,0.483,0.0052,0.0276,0.0388,1198,1310,164,0.2396,0.262,0.0328
23234,0.3296,0.6184,0.052,72.66692557280662,0.2086,0.2382,0.4858,0.0038,0.027,0.0366,1210,1326,154,0.242,0.2652,0.0308
23235,0.328,0.6168,0.0552,72.57614867614662,0.2074,0.2366,0.4848,0.0046,0.0274,0.0392,1206,1320,160,0.2412,0.264,0.032
23236,0.3228,0.6188,0.0584,72.48735181288336,0.2044,0.2328,0.4894,0.004,0.026,0.0434,1184,1294,150,0.2368,0.2588,0.03
23237,0.3156,0.6316,0.0528,72.38590904326956,0.2002,0.2272,0.5054,0.0036,0.0252,0.0384,1154,1262,144,0.2308,0.2524,0.0288
23238,0.3104,0.64,0.0496,72.2522493195926,0.199,0.2184,0.5194,0.0044,0.0228,0.036,1114,1206,136,0.2228,0.2412,0.0272
23239,0.3132,0.6396,0.0472,72.09275585976495,0.1978,0.2278,0.5142,0.003,0.023,0.0342,1154,1254,130,0.2308,0.2508,0.026
23240,0.3068,0.6464,0.0468,71.96414116305225,0.1924,0.226,0.521,0.0028,0.0248,0.033,1144,1254,138,0.2288,0.2508,0.0276
23241,0.3088,0.6428,0.0484,71.81509261192637,0.1932,0.2284,0.516,0.0028,0.0252,0.0344,1156,1268,140,0.2312,0.2536,0.028
23242,0.3036,0.6488,0.0476,71.6834786637016,0.1896,0.2244,0.5234,0.0036,0.0264,0.0326,1140,1254,150,0.228,0.2508,0.03
23243,0.2812,0.6712,0.0476,71.53051722146142,0.1738,0.2122,0.5528,0.0026,0.0246,0.034,1074,1184,136,0.2148,0.2368,0.0272
23244,0.2808,0.6744,0.0448,71.29003650613245,0.173,0.2124,0.554,0.0032,0.0284,0.029,1078,1204,158,0.2156,0.2408,0.0316
23245,0.2648,0.6896,0.0456,71.05734735784635,0.164,0.199,0.5774,0.0026,0.0254,0.0316,1008,1122,140,0.2016,0.2244,0.028
23246,0.2772,0.6772,0.0456,70.76372524554438,0.1728,0.2064,0.562,0.0024,0.024,0.0324,1044,1152,132,0.2088,0.2304,0.0264
23247,0.2608,0.6936,0.0456,70.5412095457992,0.165,0.1888,0.5866,0.0028,0.0252,0.0316,958,1070,140,0.1916,0.214,0.028
23248,0.2624,0.6904,0.0472,70.24676310590002,0.1658,0.1912,0.5814,0.002,0.0268,0.0328,966,1090,144,0.1932,0.218,0.0288
23249,0.266,0.6852,0.0488,69.97670504025703,0.171,0.1868,0.577,0.0032,0.0296,0.0324,950,1082,164,0.19,0.2164,0.0328
23250,0.2656,0.6872,0.0472,69.72553921169354,0.1736,0.1798,0.5844,0.0042,0.0258,0.0322,920,1028,150,0.184,0.2056,0.03
23251,0.2676,0.686,0.0464,69.47103913320836,0.1722,0.1862,0.5794,0.0046,0.027,0.0306,954,1066,158,0.1908,0.2132,0.0316
23252,0.272,0.678,0.05,69.24044514849969,0.178,0.1834,0.5706,0.0046,0.0314,0.032,940,1074,180,0.188,0.2148,0.036
23253,0.2716,0.674,0.0544,69.03289224328167,0.1754,0.189,0.5638,0.0034,0.0314,0.037,962,1102,174,0.1924,0.2204,0.0348
23254,0.272,0.6692,0.0588,68.84114873946834,0.1748,0.1912,0.5562,0.0032,0.0348,0.0398,972,1130,190,0.1944,0.226,0.038
23255,0.2696,0.6708,0.0596,68.66369146958372,0.1708,0.1946,0.5556,0.003,0.0358,0.0402,988,1152,194,0.1976,0.2304,0.0388
23256,0.278,0.6552,0.0668,68.48444544206427,0.1774,0.1984,0.5384,0.0028,0.0352,0.0478,1006,1168,190,0.2012,0.2336,0.038
23257,0.2784,0.6504,0.0712,68.3513531697735,0.1756,0.2034,0.5298,0.0022,0.0378,0.0512,1028,1206,200,0.2056,0.2412,0.04
23258,0.2704,0.65,0.0796,68.23051271571167,0.1666,0.2064,0.5278,0.0012,0.038,0.06,1038,1222,196,0.2076,0.2444,0.0392
23259,0.2632,0.6524,0.0844,68.09407513304579,0.1646,0.196,0.5344,0.0012,0.04,0.0638,986,1180,206,0.1972,0.236,0.0412
